	BrMin	BrFactor_ADAPT	PoyntingFluxPerBSi	LperpTimesSqrtBSi	StocasticExponent	nChromoSiAWSoM	rMinWaveReflection	realization	pfss	UseSurfaceWaveRefl
1004	9.199609105	2.335534596	374852.6463	122706.6381	0.102144384	1.692763E+18	1.161747228	0.090909091	2	2
1005	5.912831503	0.749780699	770440.1629	193998.3913	0.206041819	1.232494E+18	1.152975301	0.181818182	1	2
1006	7.988866232	1.168707106	778334.0439	58483.61135	0.304212432	4.307132E+18	1.118637973	0.272727273	2	1
1007	6.889504625	1.675447206	376275.9902	257389.4833	0.259867218	3.265760E+18	1.166254762	0.636363636	2	2
1008	1.198934664	0.918794684	1061519.609	110436.4315	0.111240599	2.494900E+18	1.180749042	0.818181818	2	1
1009	3.376537652	1.360013911	464066.4818	201198.0454	0.178293535	1.526981E+18	1.184644192	0.090909091	2	2
1010	5.166469668	0.60144551	594517.6961	288495.3168	0.221573557	4.543901E+18	1.080568206	0.454545455	1	1
1011	4.814147335	0.714366632	736794.3466	239624.3044	0.31231736	1.082314E+18	1.181123093	0.818181818	1	2
1012	0.307791943	2.368674525	333589.6455	40916.19035	0.236103097	1.840869E+18	1.106001173	0.727272727	2	1
1013	8.820544293	1.071786713	419817.9768	164549.9503	0.197646631	3.552092E+18	1.076530373	0.090909091	1	1
1014	2.03076499	1.294145429	540354.03	73075.15574	0.274400622	5.690095E+17	1.186308887	0.545454545	2	2
1015	7.649018697	2.518788736	477671.8423	274996.8943	0.157963529	2.317173E+18	1.155393045	0.727272727	2	1
1016	4.26738966	1.088018932	959738.5563	151908.2394	0.24686864	3.369824E+18	1.173067321	1	2	2
1017	7.462806799	0.865530461	880120.4719	68842.12587	0.173616116	3.575913E+17	1.14305121	0.090909091	2	1
1018	0.698561682	1.72871363	557474.5581	231505.8065	0.324989432	4.128380E+18	1.177901478	0.545454545	2	2
1019	9.679782744	1.445973575	695465.287	243861.7156	0.121533881	1.189581E+18	1.135418483	0.454545455	2	1
1020	1.484365158	0.651547876	363112.8514	196115.3341	0.28453681	3.006502E+18	1.135158886	0.181818182	1	2
1021	8.535294698	0.80032103	905601.8256	213872.9685	0.256576213	1.944640E+18	1.194306951	0.727272727	2	2
1022	4.548139821	2.064450276	431418.5143	86474.95853	0.106067098	2.692063E+18	1.153765956	0.363636364	2	1
1023	6.498443815	2.318579369	502191.0787	134209.4874	0.299066053	9.032683E+17	1.124776838	0	2	2
